story,highlights
"['reluctant approval from congress for providing military support to syrian rebels allows the obama administration to move forward with plans first announced almost six weeks ago', 'white house spokesman jay carney told reporters on tuesday that the goal of the military aid expected to include small arms ammunition and perhaps antitank weapons is to keep the syrian opposition going against forces ali']","['congressman worries about us arms going to future enemies', 'white house spokesman says military aid i']"
"['in rural southern virginia democratic rep rick boucher says hes never had an election enemy quite like the ones hes facing this year', 'its not his opponent but instead its what he calls a shadowy group that is funding television ads against him', 'rick boucher is trying to deceive you boucher has failed to protect our jobs now its time rick boucher loses his the ads narrator says', 'the commercial was']","['political groups operate outside parties and do not have to reveal members or donors', 'its difficult ']"
"['a rich kid gets pulled over driving a yellow lamborghini in miami beach by police and arrested on suspicion of driving under the influence while allegedly street racing it happens but when it happens to justin bieber its beyond a big deal', 'the teen idol is just the latest young star to run afoul of both the police and public relations folks but is it to be expected when a teen has both fame and a']","['bieber is one of several rich young and famous in trouble', 'stars including lindsay lohan and chris b']"
"['a severely disfigured woman received the nose cheeks upper jaw and facial tissue from a female cadaver in the first neartotal face transplant in the united states the womans surgeon said wednesday', 'cleveland clinic doctors replaced percent of a womans face two weeks ago in the first such us surgery', 'the face surgery was completed two weeks ago by a team of eight surgeons at the cleveland clinic']","['reconstructive surgeon dr maria siemionow led face transplant team', 'eighty percent of trauma patient']"
"['debbie benzine lost her first husband to heart disease when he was his death left her to raise a young child alone for years she stayed single because going through it once was enough for me', 'when she met dale benzine he weighed around pounds but was in pretty good physical shape yet over time she watched as the former football player started taking pills for his high cholesterol and high blood p']","['dale benzine loses more than pounds after bariatric surgery', 'surgery puts his type diabetes into rem']"
"['two of turkeys main political parties are pushing for a constitutional amendment to lift bans on headscarves at public universities a move that has caused concern among turkeys secular population', 'the lifting of the ban on headscarves has caused concern among turkeys secular population', 'prime minister recep tayyip erdogan initiated the move saying it would create equality in turkeys higher educat']","['turkeys ruling party agrees to lift ban on head scarves in universities', 'ban introduced after milita']"
"['cnna minneapolis police officer was shot saturday morning and police chief janee harteau said there is little doubt that an officer was the intended target', 'the wounded officer was one of two who had just finished responding to a reported burglary when he was shot just before am am et minneapolis police said in a statement his partner promptly drove him to north memorial medical center', 'assistant']",['police official says detectives are investigating to see if there is link between burglary and shoo']
"['after a sudden increase in shootings over the weekend the new york police department has deployed more officers nypd deputy commissioner paul browne said', 'more uniformed officers will be assigned to public housing developments citywide and plainclothes officers will go to borough and precinctbased anticrime units during hours that are prone to shootings', 'as weekend temperatures topped degrees fah']","['in new york people were reported shot in a period from friday to sunday', 'more officers will go to pu']"
['cnnthe idea of sustainable development is that raw capitalism is far too powerful for its own good global capitalism is a juggernaut with the world economy now doubling in size every generation yet on a finite earth with a billion new people being added every years that juggernaut is now laying siege to the physical bases of life and the social support systems that make life pleasant and decent s'],"['jeffrey sachs raw capitalism is the economics of greed', 'last year was the earths hottest year on rec']"
"['its well known the fashion industry is one of the toughest to break into to conform to the traditional stereotype of a model you need to be skinny stunning and have legs that go on forever right', 'try telling that to refilwe modiselle shes breaking all the rules while sashaying down the catwalk as africas first albino model', 'i was being tenacious and saying no wait a minute this is a different rep']","['traditional stereotype of model is tall skinny and aesthetically attractive', 'south african refilwe m']"
"['seven police officers were killed and nine were injured tuesday in a series of attacks at security checkpoints in the western iraqi province of anbar police said', 'the attacks happened in the town of alrutba a predominantly sunni muslim community that for a few years was an al qaeda stronghold after the usled invasion of the country', 'in tuesdays first attack a suicide car bombing at a police check']","['suicide car bombing kills four police officers in alrutba', 'gunmen later kill three other police offi']"
"['when lukas hartmann signed up for athome genetic testing service there were no surprises in his results', 'the berliner learned he would probably die from a mix of heart attack and prostate cancer he wrote on a friends blog but nothing special there', 'then a few months ago he received an update from the company', 'hartmanns genetic code showed two mutations that are linked to limbgirdle muscular dystr']","['fda has ordered to stop sales of its home genetic testing kits', 'supporters took to social media to p']"
"['louis oosthuizen delivered a masterful thirdround display to take control of the deutsche bank championship in norton massachusetts on sunday to put the south african on the cusp of his first win in the us', 'the south african shot a super as he reeled off nine birdies including a tournament record of seven in a row from the fourth to move to under par', 'that birdie blitz enabled the british open ch']","['louis oosthuizen takes threeshot lead into mondays final round of deutsche bank championship', 'south ']"
"['cnnim candida moss and i am professor of new testament and early christianity at the university of notre dame i was an adviser on the true cross episode and served as one of the many oncamera experts in cnns finding jesus series which currently airs on sundays', 'viewers were invited to tweet and post their questions on the finding jesus facebook page during the show below are some of the more inte']","['religion professor candida moss appears in each episode of the program', 'moss was part of the origina']"
"['why do their cheap meatballs taste so good', 'why are bookshelves named billy', 'why cant store layouts be normal', 'these questions and more will no doubt be posed by the visitors who head to the new ikea museum opening next year', 'of course we might need to hammer together our own answers having wound our way through thousands of irrelevant facts first', 'but perhaps a diy museum experience will be even']","['ikea museum will be on site of first store in älmhult sweden', 'the museum will also have a museum sho']"
"['when it comes to deciding where the money goes the lotus formula one team says its main priority is the car not the star driver who sits in the cockpit', 'kimi raikkonen said last week that he decided to leave it and rejoin ferrari for the season because lotus havent got my salary', 'but the team owned by luxembourgbased investment group genii capital has now responded by explaining that it prefers t']","['the lotus formula one team says it prioritizes spending on developing the car', 'driver kimi raikkonen']"
"['novak djokovics domination of mens tennis has made him a hero in his homeland of serbia and the world no achievements were recognized on wednesday when he was awarded the nations highest honor', 'after winning three out of four grand slam titles in and clinching the australian open in melbourne last month djokovic was given the order of the karadjordjes star of the degree by serbian president boris']","['novak djokovic has been given serbias highest honor at a ceremony in belgrade', 'the world no has won ']"
"['chemical dispersants keep flowing into the gulf of mexico at virtually unchanged levels despite the environmental protection agencys order to bp to significantly scale back according to a cnn analysis of daily dispersant reports provided by the deepwater horizon unified command', 'when the may directive was issued epa administrator lisa jackson said dispersant use should be cut by percent', 'public s']","['chemical dispersants keep flowing at virtually unchanged levels', 'epa directive says level should be ']"
"['rory mcilroy reclaimed golfs no ranking without lifting a club after ryder cup teammate luke donald finished down the field in at the rbc heritage on sunday', 'donald needed a topeight finish to hold off the northern irishman but a fouroverpar in the opening round put him on the back foot straight away and he eventually finished shots behind the winner carl pettersson of sweden', 'mcilroy took the we']","['luke donald needed a topeight finish at the rbc heritage to keep no ranking', 'donald and rory mcilroy']"
"['new delhi cnnthankfully no one was wounded after crude bombs were hurled at a tamil news station in india on thursday but the loud explosions injured a vital part of the worlds largest democracy free speech', 'last week when indias government and a british documentarian faced off over a film featuring a man imprisoned for a gang rape in south delhi a littleknown channel hundreds of miles away in so']",['indian broadcaster puthiya thalaimurai drew protests for a show about traditional necklaces worn by']
"['cnncraigslist reports about million ads on its site each month so even if you havent met a stranger to buy or sell something online chances are you know someone who has', 'the overwhelming majority of transactions go smoothly but the site has a history of being coopted by criminals on occasion', 'a couple from georgia was traveling to a craigslist transaction last month when they left their suburban ']","['a georgia couple was slain last month as they traveled to make a craigslist transaction', 'two men in ']"
"['spain have won the davis cup for a fifth time and the third time in four years after rafael nadal recovered from dropping the opening set to defeat argentinas juan martin del potro in sundays penultimate singles rubber in sevilla', 'the hosts won fridays first two singles matches but argentina claimed saturdays doubles to give them a foothold in the final going into the final two matches', 'and del p']","['world number two rafa nadal beats juan martin del potro to win spain the davis cup', 'nadal fights bac']"
"['build it and they will come that appears to have been the strategy for urban development in china over the last decade during what has arguably been the largest and fastest urbanization of a society in modern history', 'in zhengzhou the capital of central henan province this approach has had mixed results just a few years back a new development zone an adjunct to the main city was labeled chinas la']","['zhengzhou is home to what was once called chinas largest ghost city', 'visitors are now slowing coming']"
"['at least eight people are dead after a bizarre mix of weather across the country spawned tornadoes ice storms and recordsetting warmth this weekend', 'four of the deaths involved two vehicle accidents in kentucky three people drowned in the rolling fork river near new hope when a car drove into the water two people escaped but were hospitalized with hypothermia', 'water was out of the banks considera']","['new eight deaths are reported including five in kentucky', 'more than customers are without power in t']"
"['two days after a philadelphia womans abduction was captured on video police say they have a lead across the state line someone used her bank card tuesday morning in maryland', 'a male used carlesha freelandgaithers atm card at am a bank in aberdeen maryland about a drive southwest from the philadelphia street where she was forced into a car on sunday night philadelphia police chief inspector dennis']","['police card used in aberdeen maryland less than two days after abduction in philadelphia', 'bank video']"
"['an architect of the obama administrations reset policy with russia says he will step down as the american ambassador to the country later this month', 'michael mcfaul us ambassador to russia since january announced tuesday hell leave the post shortly after the winter olympics conclude in the southern russian resort town of sochi', 'mcfaul has been a controversial figure in russia with some staterun m']","['michael mcfaul became us ambassador to russia in', 'russia expert mcfaul took leave from stanford to s']"
"['kyle white now has two pieces of metal to wear one a bracelet inscribed with the names of his six comrades killed in an ambush in afghanistan the other a medal of honor given to him for his valor that ensured that death toll wasnt higher', 'speaking minutes after president barack obama gave him the highest military honor white insisted the two emblems are equally significant they both represent his']","['new kyle white without this team there would be no medal of honor', 'new he vows to live up to the res']"
"['the boston bruins won their first stanley cup in years defeating the vancouver canucks wednesday night in the seventh and deciding game of the national hockey leagues annual championship', 'the loss didnt go over well with hundreds of mostly young canuck fans who took to the streets and set several overturned vehicles afire a few blocks from rogers arena where the game was played', 'some fans stopped']","['police move in after vancouver fans set vehicle afire throw items', 'boston overcame a series deficit ']"
"['from the single centrallypositioned seat to the crashproof frame this formula onelike car is an alluring piece of kit it would make any driver stand out in a traffic jam and its completely road legal', 'but the truly groundbreaking feature of bacs ultrasleek design is still under wraps the company are developing an autonomous rear wing that selftransforms according to the conditions in rainy weathe']","['selfassembling vehicles ready to hit the market', 'almost any material could be programmed to build it']"
"['a researcher who warned of hurricane katrinas catastrophic damage sued louisiana state university on wednesday accusing university officials of pushing him out of his job over his criticism of the army corps of engineers', 'ivor van heerden led the investigation into the failure of the levee system surrounding new orleans which flooded when the levees failed during the storm the inquiry put much of']","['new chancellor says process was handled appropriately', 'ivor van heerden led inquiry into failure of ']"
"['the justice department as promised moved tuesday to block a court ruling preventing use of government funds for embryonic stem cell research', 'the lowercourt decision that bars the use of publicly funded stemcell work had stunned the obama administration which had vowed to appeal', 'the government is seeking a stay of the courts injunction to prevent the irreparable human and financial harm that cou']","['new embryonic stem cell research is a top priority white house says', 'the appeal warns delays will hu']"
"['protesters in a turkish border town hit by a twin carbombing a week ago clashed with police saturday as they voiced anger over the governments response to the attack', 'about people were killed and about injured when the blasts went off in the southern town of reyhanli in across the border from syrias idlib province on may one was at the communitys city hall and the other in front of a post office']","['new provincial governor says security forces have detained people over last weeks attack', 'chanting c']"
"['as winter storms continue to pound the united states causing billions in damage and millions to be without electricity service customers inevitably ask why doesnt somebody my utility my regulator my government do something about this why arent power lines for example buried safely underground', 'its not that simple', 'the short answer it is expensive requires the buyin of multiple entities that serve']","['theodore kury when bad weather hits people ask why not bury the power lines', 'he says it appeals as w']"
"['argentinas david nalbandian and eduardo schwank kept argentinas davis cup dreams alive after they thrashed spains feliciano lopez and fernando verdasco in the doubles rubber in seville on saturday', 'trailing after fridays singles matches argentina had to win saturdays only rubber to stop spain from claiming their fifth win in the competition', 'fighting ferrer give spain commanding lead', 'nalbandian ']","['argentina trail spain in davis cup after straight sets doubles win', 'nalbandian and schwank beat spai']"
"['under christmas trees around the world parcels of underpants and bundles of briefs are waiting to be opened perhaps with a tinge of dismay by the men in your life', 'underwear is a big hitter on the traditional holiday gift list and now soccer stars are muscling into the market', 'colombian world cup star james rodriguez became the latest footballer to tackle branded underwear launching his collectio']","['football stars are cashing in on christmas market for branded underwear', 'world cup star james rodrig']"
"['haitis economy is getting a boost thanks to a venture with one of koreas largest companies that promises to bring garment industry jobs to a new industrial park in the north of the country', 'former us president bill clinton and haitian prime minister jeanmax bellerive were joined by members of the interim haitian recovery commission the interamerican development bank haitian business leaders and t']","['the project began even before the january earthquake in haiti', 'clinton says it will inspire more inv']"
"['four more us military flights were headed to cairo from tunisia on sunday evacuating egyptians fleeing the libyan conflict a us official said', 'one flight left early sunday and three others will do so by sunday afternoon said adam lefringhouse a defense attache at the us embassy in tunis', 'on saturday us military planes carried out similar evacuations returning passengers to egypt', 'there are a few ']","['many countries have wellorganized evacuation operations', 'but some nationals such as bangladeshis hav']"
"['call them drones call them toy airplanes with digital cameras dropped into their girths', 'either way south korean defense officials said on friday they were sure that they came from north korea and that they were up to no good', 'three diminutive singleengine unmanned propeller planes that look like they could have come from a hobby shop were found on the ground in march and april in parts of the so']","['three diminutive singleengine unmanned propeller planes were found in march and april', 'they look lik']"
"['one could say she has the determination but lacks the drive', 'driving agency estimates woman has spent more than in exam fees', 'a south korean woman this week signed up to take her driving test once again after failing to earn a license the first times', 'the woman identified only as cha first took the written portion of the exam in april said choi youngcheol of the drivers license agency in the sout']","['south korean woman has signed up to take her driving test', 'she first took the written portion of the']"
"['washington cnn the servers hosting the web sites of the house of representatives and its members have been overwhelmed with millions of emails in the past few days forcing administrators to implement the digital version of a traffic cop to handle the overload', 'servers hosting web sites of the house of representatives have been flooded with millions of emails in recent days', 'this is unprecedented ']","['web sites of the house of representatives are overwhelmed with emails', 'administrators implement the ']"
"['scientists at the large hadron collider managed to make two proton beams collide at high energy tuesday marking a new territory in physics according to cern the european organization for nuclear research', 'the billion research tool has been accelerating the beams since november in the lhcs tunnel on the border of switzerland and france', 'the beams have routinely been circulating at tev or teraelect']","['large hadron collider to begin smashing proton beams at high speed', 'billion research tool back onlin']"
"['the death toll from the earthquake in the central philippines rose saturday to authorities said', 'the massive quake which struck tuesday also destroyed more homes in quezon city according to the national disaster risk reduction and management council', 'the bulk of the casualties were in bohol province', 'bohol residents struggle to recover after quake', 'in an update issued saturday the council said pe']","['disaster officials say people are still missing and are injured', 'the death toll from the earthquake ']"
"['he called the widow of roger maris a few days ago a surprisingly bold move that surely resulted in one of the most awkward phone conversations this side of bobby kennedygeorge wallace', 'mark mcgwire apparently felt it was the right thing to do', 'and indeed he was correct pat maris deserved to hear the words i juiced straight from the artificially enhanced horses mouth deserved to know why she and h']","['jeff pearlman says mark mcgwire owed and delivered apology to roger maris wife pat', 'he says steroid ']"
"['cnnin the final days of the israeli election campaign prime minister benjamin netanyahu disavowed the twostate solution and said there would be no palestinian state on his watch', 'he also earned universal condemnation for his panicked warning to his followers on election day that arabs were voting in droves a comment that will resound to his shame and can neither be forgiven nor forgotten unless h']","['benjamin netanyahu dismissed idea of palestinian state during campaign', 'alan elsner israeli official']"
"['what is it about christmas music that enters our very souls calms us and even gets us to do things that are right for humanity this music even has the ability to make us like our old aunt emily if there were a marketing campaign for christmas it would be the most successful campaign ever devised', 'paintings of angels protecting sheep or a masterly rendition of the manger scene certainly evoke emot']","['bruce morrow says nothing stirs emotions as powerfully as christmas songs do', 'he points out the vari']"
"['i dont think the euro should exist said saxo bank coceo lars seier christensen to cnns richard quest in terms that could hardly be less fractious to supporters of the single currency bloc', 'its quite clear that what lacks here is fiscal union but its also very clear that the populations of europe are not supportive of that goal', 'the eurozone will also pull itself apart as competitiveness will cont']","['saxo coceo euro should never have existed', 'germany fears greek exit from eurozone would spark moneta']"
"['tribal fighters took control of a top yemeni city on tuesday a setback for an embattled government whose wounded president is hospitalized in saudi arabia', 'more than tribal gunmen took over taiz in southwest yemen witnesses there said', 'government forces have been regrouping in an effort to reenter the city yemens government has faced international criticism for excessive use of force against anti']","['after rebel gunmen take over taiz witnesses say government forces try to regroup', 'saleh is in saudi ']"
"['five more georgia men were charged in connection with an antigovernment militia with ties to fort stewart thats been accused of killing two people and plotting to assassinate president barack obama authorities said tuesday', 'the five defendants were indicted in liberty county georgia on charges that include violation of the street gang terrorism and prevention act involving what prosecutors called']","['a georgia grand jury indicts five men in an alleged militia plot that includes soldiers', 'the militia']"
"['sport has the power to change the world nelson mandela once said and the south african prisonerturnedpresident also provided perhaps the most eloquent supporting evidence for his claim', 'it has the power to inspire he said it has the power to unite people in a way that little else does sport can create hope where once there was only despair it is more powerful than government in breaking down raci']","['as a youth mandela was a boxer and longdistance runner', 'as president of south africa he helped bring']"
"['the deep south will be plunged into a deep freeze again this week this time with ice and snow expected to fall all the way to the gulf of mexico', 'forecasters issued a winter storm warning for new orleans and its suburbs monday afternoon warning that the city could see half an inch of snow and ice by tuesday evening parishes further north could see three inches with temperatures plunging into the ']","['new this town is shutting down tomorrow new orleans cab driver says', 'new limbs will break trees will']"
"['wired joe wilkins knew there was only one way to give his supercharged alcoholinjected hemiengined hot rod more power put a jet engine in the trunk', 'it started as a hobby and turned into a monster said joe wilkins the motor madman behind what might be the wildest ford ever built hes an inventor and defense department contractor and the idea of goosing the fords ability to turn heads and shred tir']","['a texas man has outfitted a ford with a jet engine he hopes will make it go more than mph', 'nicknamed']"
"['president bushs top adviser on homeland security is stepping down after years on the job the white house said monday', 'fran townsend served more than four years as homeland security adviser', 'homeland security adviser fran townsend turned in her letter of resignation to president bush on november and will be looking for new opportunities outside government', 'im going to just take another job doing d']","['fran townsend says shell look for opportunities in the private sector', 'townsend has worked in govern']"
"['rangers scored three secondhalf goals to beat celtic in glasgows old firm derby sunday and go four points clear in the scottish premier league', 'inform steven naismith fired rangers ahead with a thumping strike after minutes but celtic were quick to level through gary hoopers wellworked goal minutes later', 'celtic took the lead just before halftime as rangers goalkeeper allan mcgregor allowed a wea']","['rangers score three second half goals to beat celtic in glasgows old firm derby', 'steven naismith on ']"
['as human rights advocates around the world celebrate the anniversary of the universal declaration of human rights this week their counterparts in the united states are mourning the senates rejection last week of the international convention for disability rights appalling in its own right the senate republicans defeat of the centurys first human rights treaty is a sad but sharp reminder that misi'],"['last week senate republicans defeated the international convention for disability rights', 'misinforma']"
"['dozens of armed men seized the regional government administration buildings in ukraines southern crimean region thursday and raised the russian flag in a challenge to the eastern european countrys new leaders', 'crimea a black sea peninsula with an ethnic russian majority is the last big bastion of opposition to the new political leadership in the capital kiev after president viktor yanukovychs ous']","['kerry says russia reaffirms that the military exercises are not related to ukraine', 'us defense chief']"
"['rand paul wears his political ambition for all to see look no further than the tie he sported during a threeday trip to iowa it had yellow images of corn the crop that epitomizes politics in the firstinthenation caucus state', 'and by coincidence i have one in the shape of south carolina the kentucky republican said wednesday drawing laughs', 'he was speaking at a republican breakfast outside des moi']","['rand paul made a highprofile trip to iowa this week', 'iowa is a magnet for presidential hopefuls', 'paul']"
"['los angeles clippers owner donald sterling says hes sorry but feels he was baited to make racist comments nearly two weeks after the nba fined him and banned him for life for his remarks in a recorded conversation', 'when i listen to that tape i dont even know how i can say words like that i dont know why the girl had me say those things he told cnns anderson cooper in an exclusive interview set to']","['the nba says all owners interests in the team could be terminated', 'donald sterling tells anderson co']"
"['more than six decades ago the european movements founder jean monnet shared his vision for the regions nascent union prescribing money as a means to heal the wounds left by two world wars', 'the fusion of europes economic ties he said would compel its nations to fuse their sovereignty as well into that of a single european state', 'to the frenchman a federal europe was the natural progression of the ']",['the european movements founder jean monnet laid out his vision for the bloc more than six decades a']
"['four chinese nationals of uyghur ethnicity who had been held at the us militarys guantanamo bay cuba detention facility have been resettled in bermuda officials said thursday', 'attorney general eric holder says the us is extremely grateful to the government of bermuda', 'above all this was a humanitarian act bermudan premier ewart brown told cnn in an interview at his cabinet office in hamilton berm']","['new bermudan premier above all this was a humanitarian act', 'uyghurs are native chinese muslims the d']"
"['a dutch court intervened friday to stop a girl from attempting to sail around the world by herself stripping her parents of sole custody', 'laura dekker will find out on friday whether the dutch court will back her record attempt', 'laura dekkers parents support her roundtheworld ambition which sparked concern from child protection officials because of her age they took the case to court to prevent t']","['laura dekker wants to become youngest person to sail solo around globe', 'dutch social workers say it ']"
"['lawyers for new york yankees third baseman alex rodriguez have until friday to respond to a letter from the major league baseball players association seeking a dismissal of rodriguezs lawsuit claiming the union did not adequately represent him', 'the lawsuit stems from rodriguezs recent steroid suspension and his efforts to get a manhattan federal court to throw out the recordsetting penalty', 'the p']","['mlb players association seeks dismissal of alex rodriguez lawsuit', 'lawsuit stems from rodriguezs dop']"
"['the national football league announced monday it will not overturn the penalty it previously imposed against the new orleans saints and members of its coaching staff for the teams bounty program', 'nfl commissioner roger goodell did not alter the lengths of the suspensions he had levied last month but he left open the possibility that fine amounts could be reduced and a draft pick could be restored']","['new after the suspensions end the commissioner will review the cases', 'new paytons suspension starts ']"
"['no florida state reemerged in the second half and rallied to defeat no auburn in the bcs national championship college football game on monday in pasadena california', 'the seminoles outscored the tigers after halftime to win their third national title it was fsus second bcs crown and third national title', 'heisman trophy winner and fsu quarterback jameis winston was for yards and two touchdowns inc']","['florida state scored points in the second half to win its third national title', 'heisman trophy winne']"
"['all nato service members wounded in a saturday attack against a coalition base in afghanistan are us troops a spokeswoman for the international security assistance force said sunday', 'two afghan civilians were killed and others also were wounded in the attack which occurred on the eve of the anniversary of al qaedas attack on the united states on us army sgt lindsey kibler said', 'none of the injuri']","['new all of the injured troops are americans an isaf official says', 'at least two afghan civilians are']"
"['boko haram insurgents killed people in coordinated early morning raids on three villages in nigerias northeastern state of borno a military source and residents said the latest deadly attacks by the militant group', 'dozens of boko haram gunmen dressed in military uniforms raided gumushi amuda and arbokko wednesday in allterrain vans and on motorcycles opening fire on residents and torching homes w']","['killed in latest boko haram attacks on villages in northeast nigeria', 'militants threw molotov cockta']"
"['its called godwins law the longer a debate rages the greater the likelihood that someone will compare someone else to hitler', 'and hillary clinton has done just that on tuesday the former secretary of state reportedly told a private fundraising party that russian president vladimir putins actions are similar to hitlers in the run up to world war ii', 'her quote according to the long beach pressteleg']","['timothy stanley hillary clinton compared putins ukraine moves to hitlers in', 'he says the comment was']"
"['a nebraska hate crime that targeted an openly gay woman and that triggered responses from candlelight vigils locally to facebook postings of support nationwide was staged by the alleged victim authorities said tuesday as they charged the woman with lying to police', 'charlie rogers a former basketball player for the university of nebraska who identifies herself as lesbian told police that three mas']","['new the woman pleads not guilty to lying to police her attorney says', 'new this has been kind of a ki']"
"['besides charting the nature of space and time and penning the bestseller a brief history of time stephen hawking has another distinction he beat the lifeexpectancy odds for people with als amyotrophic lateral sclerosis', 'stephen hawking shown in pasadena california in march is hospitalized but said to be comfortable', 'most people with als survive only two to five years after diagnosis hawking on th']","['stephen hawking is a rare case of someone who has survived decades with als', 'als affects people worl']"
"['memorial day weekend has over the years turned in large part into something it was not originally intended to be', 'seventytwo hours of barbecues and ballgames of swimmingpool openings of highdecibel sales pitches by merchandisers hoping to cash in on the unofficial start of summer', 'which to a degree is understandable the weather is turning warm theres a holiday feel to the break from work and the ']","['bob greene memorial day a holiday for barbecues fun but better to reflect on peace', 'he says day rais']"
"['oklahoma state university womens basketball coach kurt budke and assistant coach miranda serna were killed when their plane crashed on the way to a recruiting trip in arkansas university officials said friday', 'former oklahoma state sen olin branstetter and his wife paula also died in the crash thursday university spokesman gary schutt said', 'its a terribly sad day he said', 'the crash occurred in pe']","['plane crash kills two osu womens basketball coaches exstate senator and his wife', 'crash a profound l']"
"['cnn hours after a security breach forced the closure of a terminal at the newark new jersey airport sunday authorities were still searching for a man who went the wrong way through a checkpoint exit', 'the incident happened at about pm at terminal c when an individual walked from the public side to the secure sterile side for passengers who had cleared screening according to the transportation secu']","['tsa man walks through wrong side of checkpoint exit', 'police seek the individual who walked from the ']"
"['britains prince harry turned tuesday in the knowledge that he is now entitled to part of the multimillion dollar inheritance left to him by his late mother', 'prince harry is currently training to become a helicopter pilot with the british army', 'harry was just years old when diana princess of wales was killed in a car crash in paris in', 'his mother left an estate worth million million but more than ']","['harry was when his mother diana princess of wales was killed', 'his mother left an estate worth millio']"
"['lawyers within the obama administration disagreed with the presidents decision that us participation in the natoled libyan military mission doesnt come under the war powers resolution white house spokesman jay carney said monday', 'president barack obama is in a standoff with house speaker john boehner over the issue and congress might vote on measures to restrict funding for the mission this week ']","['the dispute involves the us role in the natoled libya military mission', 'president obama decided he d']"
"['shes the daughter of a beatle fashion designer of everyone from madonna to the british olympic team recipient of a medal from queen elizabeth and counts kate moss among her friends', 'from all appearances stella mccartneys life has been a charmed one not that she necessarily sees it that way', 'fame has followed the second child of paul mccartney and american photographer wife linda from the moment s']","['mccartney talks about the influence of her famous parents on her fashion career', 'says she doesnt see']"
"['cnnchelsea relinquished sole leadership of the english premier league after suffering a surprise defeat at the hands of a harry kane inspired tottenham hotspur at white hart lane thursday', 'it was a result few had foreseen particularly when diego costa put jose mourinhos men ahead midway through the first half', 'but kane pushing for an england call up leveled with an exquisite individual goal and d']","['tottenham beats chelsea at white hart lane', 'man city level at top after victory over sunderland with']"
